age,region,sexe,type,entendu
22,Paris et alentours,male,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,sud_ouest,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,normee,1
43,Paris et alentours,female,non_normee,1
43,Paris et alentours,female,sud_ouest,1
51,Sud,female,normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,normee,1
51,Sud,female,normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,normee,1
51,Sud,female,non_normee,1
51,Sud,female,normee,1
51,Sud,female,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,sud_ouest,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,sud_ouest,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,sud_ouest,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,non_normee,1
58,Nord_Ouest,male,normee,1
58,Nord_Ouest,male,sud_ouest,1
58,Nord_Ouest,male,non_normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,non_normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,non_normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,non_normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
30,Paris et alentours,female,normee,1
75,Nord,female,non_normee,1
75,Nord,female,normee,1
75,Nord,female,sud_ouest,1
75,Nord,female,non_normee,1
75,Nord,female,normee,1
75,Nord,female,normee,1
75,Nord,female,non_normee,1
75,Nord,female,normee,1
75,Nord,female,normee,1
75,Nord,female,normee,1
75,Nord,female,non_normee,1
75,Nord,female,normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,normee,1
23,Paris et alentours,female,non_normee,1
71,Sud,male,non_normee,1
71,Sud,male,normee,1
71,Sud,male,non_normee,1
71,Sud,male,normee,1
71,Sud,male,normee,1
71,Sud,male,non_normee,1
71,Sud,male,normee,1
71,Sud,male,non_normee,1
71,Sud,male,normee,1
71,Sud,male,normee,1
71,Sud,male,normee,1
71,Sud,male,non_normee,1
71,Sud,male,normee,1
71,Sud,male,normee,1
71,Sud,male,non_normee,1
71,Sud,male,normee,1
71,Sud,male,normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,non_normee,1
65,Sud_Ouest,male,sud_ouest,1
65,Sud_Ouest,male,non_normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,sud_ouest,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,non_normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,non_normee,1
65,Sud_Ouest,male,sud_ouest,1
65,Sud_Ouest,male,non_normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,non_normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,normee,1
65,Sud_Ouest,male,sud_ouest,1
65,Sud_Ouest,male,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,sud_ouest,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,normee,1
27,Paris et alentours,female,non_normee,1
27,Paris et alentours,female,sud_ouest,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,non_normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,non_normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,non_normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,non_normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,non_normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,normee,1
51,Paris et alentours,female,non_normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,non_normee,1
63,Nord,male,normee,1
63,Nord,male,sud_ouest,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,normee,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,normee,1
55,Nord,female,sud_ouest,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,sud_ouest,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,non_normee,1
55,Nord,female,normee,1
55,Nord,female,normee,1
55,Nord,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,sud_ouest,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,sud_ouest,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,sud_ouest,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,sud_ouest,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,sud_ouest,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,sud_ouest,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,sud_ouest,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,non_normee,1
64,Sud_Ouest,female,normee,1
64,Sud_Ouest,female,sud_ouest,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,sud_ouest,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,non_normee,1
26,Paris et alentours,female,normee,1
26,Paris et alentours,female,normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,sud_ouest,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,sud_ouest,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,normee,1
58,Paris et alentours,female,non_normee,1
58,Paris et alentours,female,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,sud_ouest,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,sud_ouest,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,sud_ouest,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,sud_ouest,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,non_normee,1
25,Sud_Ouest,female,normee,1
25,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,sud_ouest,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
24,Sud,female,normee,1
24,Sud,female,non_normee,1
24,Sud,female,normee,1
24,Sud,female,non_normee,1
24,Sud,female,normee,1
24,Sud,female,non_normee,1
24,Sud,female,normee,1
24,Sud,female,non_normee,1
24,Sud,female,normee,1
24,Sud,female,normee,1
24,Sud,female,normee,1
24,Sud,female,normee,1
24,Sud,female,non_normee,1
24,Sud,female,normee,1
24,Sud,female,normee,1
24,Sud,female,normee,1
24,Sud,female,normee,1
18,Paris et alentours,female,non_normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,non_normee,1
18,Paris et alentours,female,normee,1
18,Paris et alentours,female,normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,sud_ouest,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,sud_ouest,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,non_normee,1
25,Sud_Ouest,male,normee,1
25,Sud_Ouest,male,sud_ouest,1
25,Sud_Ouest,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,non_normee,1
24,Sud,male,normee,1
24,Sud,male,normee,1
24,Sud,male,normee,1
29,Nord,female,non_normee,1
29,Nord,female,normee,1
29,Nord,female,normee,1
29,Nord,female,normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,sud_ouest,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
41,Nord,female,non_normee,1
41,Nord,female,normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,sud_ouest,1
64,Sud,male,normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,sud_ouest,1
64,Sud,male,normee,1
64,Sud,male,normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,sud_ouest,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
64,Sud,male,normee,1
64,Sud,male,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
56,Paris et alentours,female,non_normee,1
56,Paris et alentours,female,normee,1
29,Sud,female,normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
29,Sud,female,normee,1
29,Sud,female,non_normee,1
49,Sud,female,normee,1
49,Sud,female,normee,1
49,Sud,female,non_normee,1
49,Sud,female,normee,1
49,Sud,female,non_normee,1
49,Sud,female,normee,1
49,Sud,female,normee,1
49,Sud,female,non_normee,1
49,Sud,female,normee,1
49,Sud,female,non_normee,1
49,Sud,female,normee,1
49,Sud,female,normee,1
49,Sud,female,non_normee,1
49,Sud,female,normee,1
49,Sud,female,normee,1
49,Sud,female,normee,1
49,Sud,female,normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,normee,1
24,Nord,female,non_normee,1
24,Nord,female,normee,1
24,Nord,female,normee,1
24,Nord,female,normee,1
24,Nord,female,normee,1
24,Nord,female,normee,1
59,Sud,female,normee,1
59,Sud,female,normee,1
59,Sud,female,normee,1
59,Sud,female,normee,1
59,Sud,female,non_normee,1
59,Sud,female,normee,1
59,Sud,female,non_normee,1
59,Sud,female,normee,1
59,Sud,female,non_normee,1
59,Sud,female,normee,1
59,Sud,female,non_normee,1
59,Sud,female,normee,1
59,Sud,female,non_normee,1
59,Sud,female,non_normee,1
59,Sud,female,non_normee,1
59,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,non_normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,non_normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,non_normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,non_normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,normee,1
54,Nord_Ouest,male,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,normee,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,sud_ouest,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,sud_ouest,1
27,Sud,female,normee,1
27,Sud,female,non_normee,1
27,Sud,female,normee,1
27,Sud,female,normee,1
27,Sud,female,normee,1
27,Sud,female,sud_ouest,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,non_normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
39,Sud,female,normee,1
43,Nord,female,normee,1
43,Nord,female,non_normee,1
43,Nord,female,normee,1
